Sample	Age	Species	Structure	Cluster_number	Cell_type	Cluster	Cell_class	Alias	N_cells	Colour	Dendrogram_order	nGene_min	nUMI_min	percent_mito_min	nGene_mean	nUMI_mean	percent_mito_mean	nGene_max	nUMI_max	percent_mito_max	nGene_sd	nUMI_sd	percent_mito_sd	Signature	Signature_note	median_logFC	n_gene_FC_above_1.5	median_pct.1	median_pct.2	n_gene_pct.1_above_0.5	n_gene_pct.2_above_0.5	Refinement_pons_progenitors	Refinement_forebrain_embryonal_progenitors	Refinement_forebrain_P0_progenitors	Refinement_hg19w_astrocytes	Pons_progenitors_trajectory
Pons E15.5	E15.5	Mouse	Pons	6	Pons excitatory neurons 7	P-e15_PEXN7	Excitatory neurons	po_e15	493	#aa2516	110	1071	2024	0.28131477642878294	2285.342799188641	5680.574036511156	4.2146604671848404	3965	14623	8.923591745677635	557.7970918394127	2240.021280816663	1.073552163843167	Gap43, Lhx9, Tmsb10, Stmn2, Rab3b, Meis2, Npnt, Rac3, Fxyd6, Cbln2, Syt4, Necab2, Calm2, Nr4a2, Ywhah, Lhx2, Negr1, Foxp2, Arhgdig, Stmn4, Brinp1, Fxyd7, Macrod2, Hap1, Chst8, Mapt, Zcchc12, Gnas, Resp18, Stk32c, Enc1, Scg2, Nrn1, B630019K06Rik, Tubb2a, Ahi1, Tshz2, Meis1, Crip2, Bex2, Bex1, Ly6h, Stmn3, Pcsk1n, AW551984, Hpcal1, Serf1, Nnat, Celf4, Cacnb3, Cnih2, Zfhx4, Gpr85, Nrsn1, Acot7, Slc17a6, Celf6, Bex4, Nxph4, Tuba1b, Scn3b, Evl, Snhg11, Nefl, Runx1t1, Plk2, Pcp4, Mgst3, Fgf13, Pak3, Socs2, Nrxn1, Klf6, Cacna2d1, Map1lc3a, Caly, Nell2, Map9, Fdps, Ap1s2, Uchl1, Prmt2, Ralyl, Chd3os, Uchl3, Stx7, Camk1, Fabp3, Zcchc18, Camk2d, Rit2, Grm5, Spint2, Snca, Car11, Clmp, Gnai1, Cdkn1c, Ppp2r2b, Srrm4	"NA"	0.34538894537111253	15	0.6114999999999999	0.33699999999999997	66	34	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	7	Pons inhibitory neurons 5 (Tfap2a, Tfap2b)	P-e15_PINH5	Inhibitory neurons	po_e15	452	#0779bc	104	1009	2051	0.7304347826086957	2201.0685840707965	5218.730088495575	4.239743483806474	3808	11658	8.516336368505623	436.67276273652664	1579.142212260437	1.0502804837170887	Tfap2a, Pid1, Fgf3, Bcl11a, Gm26793, Fgf15, Auts2, Chmp2b, Skor1, Rora, Foxp2, Fstl5, Vstm2a, Zic1, Unc5c, Lbh, Thsd7a, Uncx, Tfap2b, Cadm1, Nhlh2, Nrxn3, Neurod2, Kctd1, Lhx1, Nr2f2, Lhx1os, Nxph4, Calm2, Dner, Actg1, Tubb3, Neurod1, Ina, Gad2, Igsf3, Ebf3, Slc32a1, Ebf1, Tmeff2, Rbms1, Cited2, Atp2b1, Podxl2, Cttnbp2, Lamp5, Foxp1, Nefm, Pcdh9, Robo3, Frmd4a, Spock3, Neurod6, Plcb4, Ppp2r2b, 1700025G04Rik, Igfbpl1, Khdrbs3, Sh3rf1, Klhl5, Cnr1, Slit2, Plcb1, Mir124-2hg, Tspan13, Chd3, Aldoa, Trp53i11, Xpr1, Slc1a2, Nav1, Tagln3, Ier5, Vcan, Bcl7a, Nefl, Cdkn1c, Ppp3ca, Ctnna2, 2900055J20Rik, Cotl1, Raph1, Epb41, Zswim6, Glra2, Fam20c, Cntnap2, Lhx5, Dab1, Cdk5r1, Anp32a, Tes, Traf4, Ptprd, Lrrn3, Sorbs2, Atp1a3, Cadm2, Btbd9, Ncs1	"NA"	0.459500831528049	36	0.5335000000000001	0.268	53	20	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	8	Pons inhibitory neurons 10	P-e15_PINH10	Inhibitory neurons	po_e15	420	#3784e8	97	1058	2027	1.738443303042276	1926.5523809523809	4243.1547619047615	4.566093223981521	3784	12235	9.047619047619047	389.9920256440081	1342.330471725697	1.2118840514543416	Sox14, Foxp1, En1, Dmrtb1, Sox2, Gata3, Chst2, Nnat, Lypd1, Cbln4, Mpped2, Rab3c, Gm27199, Runx1t1, Gfra1, Tox2, Tal1, Csrp2, Gad1, Irx5, Lhx1os, Lhx5, Irx3, Tox, Gng2, Slc32a1, Bex2, Serf1, Crnde, Lhfp, Chd3, Hist3h2a, Gria2, Nap1l3, Arxes2, Chd3os, Id4, Arxes1, Fam204a, Arl4a, App, Dusp4, Ncald, Nrxn2, Zfhx3, 1500009C09Rik, Cdh13, Cadm1, Tmem130, Usp29, Xpr1, Nt5dc2, Pcdh10, Gad2, Robo2	"NA"	0.34041652788564	13	0.571	0.286	29	14	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	9	Pons excitatory neurons 4 (Phox2b, Tlx3)	P-e15_PEXN4	Excitatory neurons	po_e15	385	#c14e41	108	1035	2034	1.2909174734900875	2347.1714285714284	5906.111688311688	4.381184659163418	3794	12903	8.763759525825572	547.5415858581407	2101.62431117118	1.1646134477826782	Tfap2b, Lmx1a, Gm2694, Tlx3, C130021I20Rik, Atp2b1, Ndn, Tmem163, Lmx1b, Snhg11, Cbln1, Meg3, Zdbf2, Tmsb10, Cacna2d1, Calb2, Gap43, AI593442, Stmn2, Map1b, Slc17a6, Negr1, Nrn1, Gria2, Car10, Rac3, Cbln2, Pou2f2, Mapt, Dlk1, Bcl11a, Ccdc184, Tubb2a, Pcsk1n, Arhgdig, Pde4d, Sh3gl2, Snrpn, Alcam, Uchl1, Lsamp, Zcchc12, Mpped2, Vat1l, Nrxn1, Mab21l2, Slc1a2, Ifngr2, Plxna2, Sncb, Zfp428, Bex1, Stmn4, Syt4, Caly, Rprm, Robo2, Serp2, Tmem200a, Grin2b, As3mt, Chd3, Fgf13, Gpc6, Nap1l5, Mast4, Chd3os, Ralyl, Stx1a, Tuba1b, Ahi1, Nxph4, Gng3, App, Shtn1, Pnck, Reep1, Runx1t1, Ntng1, Mgat4c, Rbfox1, Sult4a1, Gnaz, Tmem158, Pcdh19, Xpr1, Apbb2, Acot7, Rbms3, Cask, Spock1, Actl6b, Map1lc3a, Anks1b, Lyrm9, Nova1, Rgs17, Smarca2, Fabp3, Dusp26	"NA"	0.34927385527655197	19	0.5415000000000001	0.269	59	29	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	10	Pons excitatory neurons 3 (Tlx3, Neurod2)	P-e15_PEXN3	Excitatory neurons	po_e15	359	#820d00	105	1209	2122	1.2566457225712904	2251.699164345404	5544.013927576601	4.232707973582787	3907	12279	9.869646182495345	382.83342903249	1443.2500382781345	1.1194535393875151	Gm2694, Tlx3, Ebf2, Id2, Tcf4, Lhx2, Igfbpl1, Nrgn, Lbx1, Ebf3, Bcl11b, Nrp1, Lmo4, Cbln1, Ebf1, March11, Bcl11a, Neurod2, Cbln2, Tuba1a, Cd24a, Tubb3, Snx11, Arpp21, Neurod6, Slc17a6, Pcp4, Tubb2b, Mab21l1, C130021I20Rik, Tubb5, Camk2n1, Map1b, Actg1, Sox11, Neurod1, Glra2, Nefl, Tcf12, Ina, Rgmb, Pcdh7, 2900079G21Rik, Mllt11, Cacna2d1, Rbms1, Tmem163, Thsd7a, Dlk1, Plxna2, Nefm, Carhsp1, Dpysl3, Nfix, Rbms3, Cbfa2t3, Lrrn1, Zfp428, Edil3, Klf7, Zfp423, March1, Cux2, Cyb5a, Cnr1, Rem2, Ntng1, Auts2, Cntn2, Dynll1, Ccng2, Dcx, Bdh1, Rbfox2, Kcnip1, Fam84a, Cdk5r1, Crmp1, Anapc5, Ube2g1, Phlda1, Dach1, Clmp, Sh3bp5, Ntm, Ttc9b, 4921524J17Rik, Fam20c, Ankrd12, Afap1, Actl6b, Asic1, Ttc28, Cited2, 2900011O08Rik, Rnf182, Srgap1, Gstm7, Nfib, Ube2e2	"NA"	0.381095464632261	29	0.5905	0.247	66	25	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	11	Pons excitatory neurons 8	P-e15_PEXN8	Excitatory neurons	po_e15	341	#c14e41	106	504	2044	0.09343299519487454	2349.123167155425	6319.445747800586	4.188038567908221	3864	14986	9.055938451674947	577.6708782765176	2293.9089129092536	1.355272708802054	Hbb-bs, Neurod6, Lhx9, Igfbpl1, Nrn1, Neurod2, Meis2, Nr2f1, Neurod1, Tcf4, Slc17a6, Tmem163, Chst8, Pax5, Zfp804a, Gap43, Meis1, Epb41l4a, Nefl, Myt1l, Nxph4, Mab21l1, Chl1, Peg10, Tmem158, Cacna2d1, Glra2, Snhg11, Slc35f1, Sst, Fgf13, Ly6h, Cntn2, Mapt, Snca, Actl6b, Socs2, Tmsb10, Pnmal2, Tle1, Slc1a2, Grm5, Crip2, Pam, Rgmb, Id2, Stx7, Sdhaf4, Plk2, Nell2, Mmd, Dtnbp1, Efna5, Cul4a, Nefm, Lmo3, Cbln2, Nr2f2, Pcp4	"NA"	0.381512493485657	9	0.54	0.24	33	11	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	12	Proliferating radial glial cells	P-e15_RGC-P	RGC (prolif.)	po_e15	291	#ffa500	67	875	2104	0.14258555133079848	2448.8178694158078	6240.759450171821	3.7299833435141245	3925	12401	8.129308295697648	584.6496485431696	2239.8374888413236	1.0264926487932393	"NA"	Clustering was refined and replaced by another population	0.8971968916439466	89	0.502	0.04	51	13	TRUE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	13	Pons excitatory neurons 1 (Lhx9, Nr4a2)	P-e15_PEXN1	Excitatory neurons	po_e15	283	#ff4830	112	1125	2042	2.2130013831258646	2355.416961130742	5951.674911660777	4.498267961445601	3768	13030	9.512195121951219	522.4042645287503	2005.007193078724	1.0884864898187137	C1ql1, Lhx9, Onecut2, Prdm6, Rprm, Sst, Tpbg, Dlk1, Mab21l2, Ptpre, D930028M14Rik, Synpr, Cdh4, C1ql3, Nr2f1, Hs6st2, Stmn4, Nr4a2, Nrn1, Gng8, Tmsb10, Lypd1, Tac1, Stmn2, Necab2, Grm5, Negr1, Atp1b1, Snhg11, Dab1, Igsf21, Foxp2, Lhx2, Meg3, Zfp503, Robo2, Gap43, Nxph1, Resp18, Cacna2d1, Uchl1, Chl1, Inpp5f, Zfhx3, B630019K06Rik, Hpcal1, Ncald, Nell2, Mef2c, Btbd3, Lsamp, Syt13, Rac3, Fxyd6, Unc5d, Mctp1, Ywhah, Grin3a, Zfhx4, Map1lc3a, Tubb2a, AI593442, Vcan, Ly6h, Socs2, Scn3b, Meis1, Ttc28, Tshz3, Kcnd2, Cgref1, Arpp21, Snrpn, Hap1, 3632451O06Rik, Ralyl, Ptprt, Vldlr, Epb41l4a, Acot7, Pcp4, Plk2, Serp2, Rgs10, Ebf1, Dtnbp1, Shtn1, Ppp2r2b, Alcam, Plppr1, AW551984, Slc17a6, Rbfox1, Tsc22d1, Ldb2, Pcsk1n, Cpne5, Serf1, Bex2, Fblim1	"NA"	0.509051836416289	36	0.64	0.194	69	21	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	14	Pons inhibitory neurons 11	P-e15_PINH11	Inhibitory neurons	po_e15	270	#7dabc6	98	1126	2081	1.4718869590815424	2063.1185185185186	4670.362962962963	4.743603949206181	3896	12000	9.651548672566372	431.07647829481596	1541.514603554764	1.3455828746786804	Lamp5, Pnoc, Meis2, Otp, Nxph1, Mab21l2, Scg2, Synpr, Meis1, Crabp1, Mab21l1, Bhlhe22, Clmp, Lmo3, Npas3, Tsc22d1, Myt1l, Slc30a3, Gstm7, Elavl4, Adarb2, Crtac1, Runx1t1, Pdzrn4, Pid1, Gm17750, Neurod6, Epha5, Slc32a1, Gad2, Cdh13, Pclo, Gm27199, Gpm6a, Nrxn3, Galnt9, Celf4, Efna5, Cdh8, Opcml, Bcl11b, Fjx1, Ebf3, Tmem178, 2900055J20Rik, Dner, Lhx5, Tmem169, Tagln3, Elmo1, Lrfn5, Zfp536, Neurod1, Ank3, Dcx, Cux2, Tbca, Dbn1, Lingo1, Mpped2, Nrxn1, Cnn3, Pcdh8, Camk2n1, Nav2, Tcf12, Nova1, Map2, Ntm, Wasf1, Atp6ap2, Nhlh2, Ier5, Tmem176b, Ephb1, Rgmb, Dach1, Scmh1, Sulf2, Sobp, Mtus2, Cacng4, Enc1, Id2, Phlda1	"NA"	0.388326737724088	16	0.5	0.253	41	15	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	15	Pons unresolved neurons (Otp)	P-e15_NEUR4	Other neurons	po_e15	263	#5496bc	93	960	2025	0.25225225225225223	1269.3384030418251	2594.247148288973	5.828414802542573	3125	7947	9.990439770554493	223.78957607375733	622.712880719803	1.9701561169158814	"NA"	Non-specific signature	0.32417686419539105	0	0.6465000000000001	0.7095	71	78	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	16	Pons serotonergic neurons	P-e15_SERN	Other neurons	po_e15	224	#d783af	91	1063	2052	0.1631321370309951	2314.598214285714	5801.486607142857	4.180779807567403	3819	13036	8.8693957115009745	566.6756565512046	2229.969524575912	1.4195954067536591	Chgb, Fev, Gchfr, Hmx2, Cryba2, Slc17a8, Gata3, Scg2, Nap1l5, Ddc, Slc18a2, Gch1, Bub3, AW551984, C130021I20Rik, Cacna2d1, Nkx2-2, Slc10a4, Gata2, Syt1, Pdzrn4, Map1b, Zcchc12, Maoa, 9230102O04Rik, Pcsk5, Crip2, S100a10, Gria4, Dnajc12, Gap43, Mgat4c, Pxylp1, Resp18, Tubb3, Lmx1b, Ywhah, Pbx3, Fxyd7, Lypd1, Rras2, Bex2, C1ql1, Camk2n1, Klhdc8b, Gnaz, Stmn2, Tox, Tubb5, Uncx, 6330403K07Rik, Foxp1, Vstm2a, Ahi1, Tuba1b, Spock3, Plcxd3, Atpif1, En1, Ly6h, Negr1, Stmn3, Hap1, Peg3, Sox1, Pcsk1n, Gfra1, Zdbf2, Crtac1, Sh3bgrl3, Lcorl, Nr2f2, Pak3, 1110015O18Rik, Aes, Cadm1, Tubb2a, Ndn, Klf7, Ubc, Zbtb20, Grb10, Chd5, Cers4, Glipr2, Gabpb1, Ctxn1, H13, Zcchc18, Cdh13, Nrp2, Opcml, Arxes2, Snca, Thra, Psap, Acot7, Smarca2, Rtn4, Rap2b	"NA"	0.438744440113789	31	0.6205	0.236	65	31	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	17	Pons inhibitory neurons 12	P-e15_PINH12	Inhibitory neurons	po_e15	169	#347da8	107	1148	2173	2.5094534204193883	2086.396449704142	4898.526627218935	4.736576609016411	3446	9868	9.163952225841477	379.0056573728863	1321.079672379704	1.120617048685562	Dmbx1, Mtus2, Igfbpl1, Sox4, Sertm1, Zfhx4, Sox14, Plcb4, Olfm1, Zfhx3, Slc1a2, Stmn1, Ina, Tox, Uncx, Tubb3, Ebf1, Lsamp, Tfap2a, Tuba1a, Brinp3, Celf4, Foxp2, Khdrbs2, Lhx1os, Stmn2, Esrrg, Cntnap5a, Cdk14, Sox11, Atp2b1, 2700069I18Rik, Ebf3, Lhx5, Cacna2d2, Meg3, Lhx1, Snhg11, Robo2, Cd24a, Gm27199, Elavl2, Podxl2, Auts2, Prkar2b, Dlk1, Cited2, 2900055J20Rik, Slc32a1, Tnik, Rbfox2, Ppp2r2b, Nsg1, Cpe, Pid1, Dpp6, Bok, Ndn, Mapt, Ralyl, Adarb2, Nrsn1, Stmn4, Fam19a2, Smarcd3, Acer2, Nrep, Ldhb, Syt4, Ube2ql1, Foxp4, Fgf12, Trp53i11, Gad1, Zfp57, Tmem44, Pou3f2, Irx2, Cox5a, Nell2, Akap7, Uchl1, Irx1, Thsd7a, Fblim1, Gm26735, Pafah1b3, Rcan1, Dcx, Dpysl3, Rgs10, Igsf3, 0610010F05Rik, Msi2, Vstm2l, Xpr1, 1110015O18Rik, Irf2bpl, Slitrk1, Fabp3	"NA"	0.42520650785512104	29	0.692	0.333	71	33	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	18	Pericytes	P-e15_PERI	Non-neuroectoderm	po_e15	86	#857e89	33	1231	2294	2.8688524590163933	2361.9302325581393	5910.860465116279	5.105562441767543	3949	14399	9.290416971470373	574.2983195005204	2301.7145433620753	1.25324593727152	Cald1, Rgs5, Ndufa4l2, Kcnj8, Myl9, Cd81, Eva1b, Igfbp7, Bgn, Gjc1, Abcc9, Serpinh1, Vtn, Mmp9, Atp1a2, Myl12a, Gng11, Col4a1, Igf2, Tpm4, Sept4, Crip1, Ifitm3, F2r, Col4a2, Tmem45a, Tagln2, Sept7, Lgals1, Car4, Ifitm1, Cox4i2, Foxq1, Heyl, Hspa1a, Uaca, Lmna, Mylk, Fstl1, Cnn2, Cd248, Gper1, Ppic, Slc9a3r1, Rasgrp2, Tbxa2r, Anxa5, Pfn1, Maged2, Junb, Rgs4, Ets1, Mfge8, Pcolce, BC028528, Ednra, Tfpi, S100a11, H19, Foxs1, Sparc, Fam162b, Gja4, Itm2b, Foxf2, Adap2, Cthrc1, Art3, Cd63, Pcdh18, Rhoj, Higd1b, Tnfrsf21, Pdlim2, Rhoc, Myl6, Adap2os, Nid1, Pdzd2, Itga1, Anxa2, Ifitm2, Axl, Sema6d, Epas1, Fcgrt, Sdc2, Pdgfrb, Cspg4, Hmgcs2, Capg, Anxa6, Sept11, Cyba, Rcsd1, Ggt5, S1pr3, Tgfb1i1, Dlc1, Ech1	"NA"	1.47676748644383	100	0.802	0.011	99	6	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	19	Ependymal	P-e15_EPEN	Ependymal	po_e15	44	#8ee5cf	157	1291	2173	0.5524861878453038	2529.4545454545455	5906.75	2.9769196445543225	3963	12479	7.050323866467364	520.3121359492469	1804.7906678202773	1.2489773162793256	Efnb3, 1810037I17Rik, Metrnl, Prom1, Igfbp2, Sulf1, Alcam, Cmtm8, Anxa2, Ccdc3, Lrp1b, Wls, Corin, Tm4sf1, Vtn, Anxa1, Spon1, Fam183b, Slit2, Fgl2, Arx, Lgi3, Plppr1, Shh, Tmem47, 1190002N15Rik, Laptm4a, S100a11, Ier2, Ntn1, Golim4, Cd63, Tppp3, Bmp1, Cystm1, Sulf2, Smpdl3a, 1500015O10Rik, Lamp1, Slc1a3, Pcsk1n, Serpinh1, Cdc42ep3, Gm17455, P4ha3, Hsp90b1, Fos, Dbi, Plekha2, Fam210b, Hes1, Id3, Ckb, Mfap2, Fstl1, Cisd3, Itm2c, Hmgn3, Tagln, Plod2, Aplp2, Ldha, Gpx8, Gm14964, Calm1, Efcab1, Sparc, Kitl, Clic1, Slc39a12, Foxa1, Emp1, Bsg, Pdyn, Kcnk2, Itm2b, Gng5, Peg3, Ctsd, Fhad1, Pea15a, Lipg, Snx7, Vit, Zfp36l1, Card19, Fam174b, Capn2, Frmd4b, Egr1, Vim, Ptgfrn, Acot1, AI593442, Cercam, Ahnak, Gdpd2, Btg2, Rassf4, Egln3	"NA"	1.40897020462869	100	0.886	0.0645	94	7	FALSE	FALSE	FALSE	FALSE	FALSE
Pons E15.5	E15.5	Mouse	Pons	20	Endothelial	P-e15_ENDO	Non-neuroectoderm	po_e15	27	#636363	17	1055	2482	1.8675958188153312	2564.8888888888887	7087.111111111111	4.289369915337574	3813	13297	8.005336891260841	732.7450670822242	3227.8211075838917	1.515132490270253	Slc3a2, Slc2a1, Slc7a5, Vwa1, Cldn5, Itm2a, Egfl7, Bsg, Flt1, Cd34, Slc38a5, Ramp2, Eng, Slc40a1, Pglyrp1, Ecscr, AU021092, Cd93, Esam, Sparc, Cdh5, Pecam1, Slc7a1, Gimap6, Vamp5, Spock2, Cd81, Myl12a, Aplnr, Mfsd2a, Trf, Mest, Tie1, Klf2, Slc39a8, Atox1, Grap, Htra3, Adgrl4, Kdr, Gng11, Igfbp7, Lsr, Ecm1, Mogat2, Tagln2, Ctla2a, Tmsb4x, Col4a1, Lmo2, Anxa3, Slc29a1, Apod, Arpc1b, Icam2, Gng5, Rasip1, Fn1, Sox17, Serpinh1, S100a13, Tpm4, Fth1, Efna1, Dok4, BC028528, Foxq1, Ostf1, S100a16, Thsd1, Ppp1r2, Ets1, Itm2b, Fli1, Anxa2, Bgn, Nkd1, Sipa1, Slco1c1, Nfkbia, Bambi, F11r, Rhoc, Slc38a2, Adora2a, Slc9a3r2, Col4a2, Kank3, Slc38a3, Pfn1, Tm6sf1, Cd151, Rhoj, Apoe, Cd40, Npr1, Acvrl1, B2m, Foxf2, Sat1	"NA"	1.6471779787608951	100	0.889	0.0165	100	7	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P0	P0	Mouse	Pons	0	Astrocytes 1	P-p0_ASTR1	Astrocytes	po_p0	549	#00a385	180	1144	2618	0.6879299562226392	2332.6921675774133	5575.732240437159	3.5298103709611524	3837	13258	9.586776859504132	551.3183717572645	1915.0976703377578	1.3959228621082733	Aldoc, Apoe, Cldn10, Cpe, Cst3, Dbi, Fabp7, Mfge8, Mmd2, Pla2g7, Plpp3, Ptprz1, Slc1a2, Slc6a11, Slc7a10, Ttyh1, Ncan, Slc1a3, Gstm1, Gm3764, Slc4a4, Atp1b2, Bcan, Ndrg2, Scd2, Serpine2, Ednrb, Agt, Cd81, Mlc1, Acsbg1, Slc27a1, Sparcl1, Mt3, Phyhipl, Gabbr1, Aqp4, Trim9, Ptn, Ckb, Gja1, Ntrk2, Glud1, Atp1a2, Hepacam, Slc6a9, Fgfr3, Cspg5, Slc6a1, Tril, Timp4, Btbd17, Abhd3, Nrxn1, Luzp2, Gpm6a, Ramp1, Hes5, Gpm6b, Car2, Acot1, Mt1, Tlcd1, Msmo1, Tmbim6, Phgdh, Vcam1, Smox, Lfng, Paqr8, Fabp5, Rcn2, Plat, Glul, Pmm1, Lamp1, Tsc22d4, Dbx2, Ptpra, Clu, Ttyh3, Fjx1, Adgrg1, Olig1, Slc15a2, Grm3, Sfxn5, Slc25a18, Npas3, Aldh1l1, Mgst1, Syt11, Fads2, Ddt, Hsdl2, Fam181b, Rgcc, 2310022B05Rik, Acsl3, Tspan3	"NA"	1.0625268196477249	99	0.942	0.3885	100	30	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P0	P0	Mouse	Pons	1	Meninges	P-p0_MNG	Non-neuroectoderm	po_p0	433	#dbd2d7	41	931	2603	1.066903756390309	2435.3995381062355	6894.355658198614	3.633720196846675	3982	14716	9.597447226313207	572.1557429288399	2522.878613452189	1.4490533528041756	Apod, Col1a1, Col1a2, Col3a1, Col6a1, Cxcl12, Dcn, Gpc3, Igf2, Igfbp2, Islr, Laptm4a, Lgals1, Ptgds, Rbp1, Slc6a13, Vtn, Serpinf1, Vamp5, Pcolce, Nupr1, Slc6a20a, Lum, Rcn3, Aebp1, Olfml3, H19, Ifitm2, Cp, Colec12, Emp3, Bmp7, Arhgap29, Gjb6, Phlda1, Tmem150a, Ifitm1, Mfap4, Osr1, Pltp, C1qtnf2, Pgrmc1, Aldh1a2, Itih5, Slc22a6, Serpinh1, Nid2, Itm2a, Cfh, Cdkn1c, Fstl1, Sidt1, Col6a2, Rnf181, Bgn, Isyna1, Tbx18, Serping1, Fibin, Ctsk, Postn, Col13a1, Nbl1, Ranbp3l, Cyp1b1, Col6a3, Sparc, Hmgcs2, Mmp2, Fcgrt, Gjb2, Fam180a, Dlk1, Ifitm3, Tfpi, Cmbl, S100a11, Copz2, Edn3, Eva1b, Mfap2, Bicc1, Lpar1, Mxra8, Tpst1, a, Fkbp7, Ppic, Fbn2, 1810058I24Rik, S100a6, Col18a1, Cthrc1, Cxcl16, Anxa2, Col26a1, Pcca, Mdk, Pard6g, Crabp2	"NA"	1.35038593138328	100	0.829	0.1075	98	8	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P0	P0	Mouse	Pons	2	Oligodendrocyte precursor cells	P-p0_OPC	Oligodendrocyte precursors	po_p0	305	#e0de53	144	1413	2587	1.4635211882918304	2175.8360655737706	4346.6557377049185	3.7535464320554235	3459	11146	8.85001286339079	396.5276911884039	1302.6178763365372	1.106919324111085	Lhfpl3, Pdgfra, Cntn1, C1ql1, Olig1, Sox10, Rprm, Ncald, Pcdh15, 3110035E14Rik, Olig2, Ppp1r14b, Nap1l5, Rgcc, Qpct, Scrg1, Gpr17, Plppr1, Mmp16, Cspg5, Opcml, Pcdh11x, Pllp, Brinp3, Pik3r1, Arl2bp, Ptpre, Pcsk1n, Ptprz1, Cdo1, B3gat2, 1700025G04Rik, Nxph1, Pid1, Epn2, Gria2, Cacng4, Serpine2, Anks1b, Ppp1r16b, Lrp1b, 4430402I18Rik, Sox6, Fchsd2, Ugdh, A930009A15Rik, Car8, Dll3, Cspg4, Gm2a, Ccnd1, Sapcd2, Lims2, Gap43, Resp18, Dnm3, Kctd4, Nell2, Bcan, Sox8, Bcas1, Chtop, Papss1, Lrrtm3, Sulf2, Tpm1, Bex2, Nsg1, Pcdh9, Stmn3, Npas1, Nlgn3, Sh3gl3, Mageh1, Eif1b, Syt16, Nkx2-2, Scg5, Rev3l, Tmem163, Plpp4, Omg, Wasf1, Tnr, Tspan6, Tsc22d1, Nova1, Zdhhc2, Ybx1, Adam9, Dusp26, Phactr3, Slc1a1, Cttnbp2, Fam19a1, Slc22a17, Acp1, Traf4, Gltp, Mfsd2a	"NA"	0.8497514375734174	92	0.6475	0.1625	76	13	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P0	P0	Mouse	Pons	3	Ependymal	P-p0_EPEN	Ependymal	po_p0	218	#8ee5cf	160	1423	2659	0.5915215248110417	2694.298165137615	6035.582568807339	2.6954896666785615	3833	10236	7.95066911571766	482.3204740834875	1618.7551441318353	1.0198513366382742	Dbi, Capsl, Riiad1, Efnb3, Enkur, Dynlrb2, Elof1, Pacrg, Prom1, 2410004P03Rik, Mlf1, Meig1, Tmem47, Zbtb20, Pdlim4, Tekt1, Mia, Cfap126, Fam183b, 4933434E20Rik, Ttll3, Nudc, Pifo, Tppp3, 1110017D15Rik, Ndrg2, Nme5, Ntrk2, Mapk15, Entpd2, Ntn1, Fgfbp3, Mt3, Slc25a18, Sulf1, Naaa, 1700007K13Rik, Foxj1, Nkain4, Fhl1, Lix1, Bbox1, Hes1, Rsph1, 1700016K19Rik, Ttyh1, Sparcl1, 1110004E09Rik, 4933407L21Rik, Gpm6b, Mid1ip1, Tubb4b, Acot1, Itm2b, Fam216b, Ramp1, Dalrd3, Gm11992, Fbxo36, Slc1a3, Nkx6-2, Tspan3, Sox9, Efcab1, Scd2, Ccdc74a, Spag6l, Fez1, Rsph9, P4ha3, Iqcg, 1810037I17Rik, Nadk2, Sfrp1, Cetn2, Lrriq1, Ccdc34, Id4, Serpine2, Itm2c, Prnp, 1700088E04Rik, Arhgap5, Atxn1, Sox2, Cnp, Cfap36, Cd9, Ywhae, Tmem107, Clec3b, Plpp3, Ednrb, Fam213a, Dhrs3, Cfap69, Tomm7, Mmd2, Spef1, Pygb	"NA"	0.7927683673367355	89	0.64	0.181	67	22	FALSE	FALSE	FALSE	FALSE	FALSE
